T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     258.806                 589.499               
200     232.879                 590.212               
250     230.355                 590.154               
298.15  229.793                 589.944               
300     229.794                 589.934               
350     230.217                 589.611               
400     231.168                 589.228               
450     232.412                 588.812               
500     233.820                 588.382               
600     236.860                 587.517               
700     239.981                 586.675               
800     243.061                 585.848               
900     246.046                 585.015               
1000    248.916                 584.146               
1100    251.663                 583.220               
1200    254.284                 582.219               
1300    256.785                 581.130               
1400    259.169                 579.945               
1500    261.444                 578.658               
1600    263.616                 577.268               
1700    265.692                 475.421               
1800    267.678                 474.287               
1900    269.581                 473.136               
2000    271.406                 471.971               
2100    273.160                 470.794               
2200    274.846                 469.607               
2300    276.469                 468.412               
2400    278.034                 467.210               
2500    279.544                 466.004               
2600    281.003                 464.795               
2700    282.415                 463.583               
2800    283.781                 462.369               
2900    285.106                 461.155               
3000    286.390                 459.942               
3100    287.637                 458.729               
3200    288.849                 457.518               
3300    290.028                 456.308               
3400    291.174                 455.101               
3500    292.291                 453.896               
3600    293.380                 -315.609              
3700    294.441                 -315.980              
3800    295.477                 -316.351              
3900    296.488                 -316.721              
4000    297.476                 -317.090              
4100    298.442                 -317.456              
4200    299.386                 -317.819              
4300    300.311                 -318.177              
4400    301.215                 -318.532              
4500    302.101                 -318.881              
4600    302.969                 -319.226              
4700    303.820                 -319.565              
4800    304.655                 -319.897              
4900    305.474                 -320.224              
5000    306.277                 -320.545              
5100    307.066                 -320.859              
5200    307.841                 -321.167              
5300    308.602                 -321.469              
5400    309.350                 -321.765              
5500    310.086                 -322.054              
5600    310.809                 -322.338              
5700    311.520                 -322.618              
5800    312.220                 -322.892              
5900    312.909                 -323.162              
6000    313.588                 -323.427              
