T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  183.050                 -1957.171             
300     183.052                 -1957.151             
400     188.524                 -1955.509             
500     199.230                 -1953.141             
600     211.616                 -1950.282             
700     224.389                 -1947.071             
800     237.019                 -1943.592             
900     249.279                 -1939.905             
1000    261.080                 -1936.016             
1100    272.397                 -1932.032             
1200    283.230                 -1928.002             
1300    293.597                 -1923.920             
1400    303.522                 -1919.785             
1500    313.152                 -1910.474             
1600    322.591                 -1901.249             
1700    331.811                 -1892.121             
1800    340.801                 -1883.122             
1900    349.554                 -1874.282             
2000    358.071                 -1865.606             
2100    366.355                 1857.093              
2200    374.411                 -1848.743             
2300    382.247                 -1840.560             
2400    389.869                 -1832.552             
2500    397.286                 -1824.733             
2600    404.506                 -1817.118             
2700    411.537                 -1809.728             
2800    418.386                 -1802.587             
2900    425.063                 -1795.721             
3000    431.573                 -1789.164             
3100    437.924                 -1782.950             
3200    444.123                 -1777.119             
3300    450.176                 -1844.626             
3400    456.089                 -1838.846             
3500    461.869                 -1833.107             
3600    467.519                 -1827.406             
3700    473.047                 -1821.742             
3800    478.456                 -1816.114             
3900    483.752                 -1810.520             
4000    488.939                 -1804.960             
4100    494.020                 -1799.432             
4200    499.001                 -1793.936             
4300    503.884                 -1788.471             
4400    508.673                 -1783.036             
4500    513.372                 -1777.632             
4600    517.984                 -1772.258             
4700    522.513                 -1766.916             
4800    526.960                 -1761.604             
4900    531.328                 -1756.324             
5000    535.621                 -1751.077             
