T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  72.345                  -894.055              
300     72.346                  -894.054              
400     74.617                  -893.698              
500     79.130                  -892.978              
600     84.384                  -892.097              
700     89.807                  -891.149              
800     95.159                  -890.166              
900     100.338                 -889.204              
1000    105.306                 -888.340              
1100    110.052                 -887.647              
1200    114.579                 -891.115              
1300    118.897                 -890.050              
1400    123.020                 -889.049              
1500    127.014                 -885.798              
1600    130.927                 -882.679              
1700    134.749                 -879.701              
1800    138.475                 -876.879              
1900    142.103                 -874.225              
2000    145.632                 -886.438              
2100    149.064                 -884.906              
2200    152.402                 883.396               
2300    155.648                 -881.909              
2400    158.805                 -880.444              
2500    161.877                 -879.001              
2600    164.868                 -877.579              
2700    167.780                 -876.179              
2800    170.617                 -874.799              
2900    173.381                 -873.438              
3000    176.077                 -872.098              
3100    178.707                 -870.775              
3200    181.274                 -869.471              
3300    183.781                 -868.184              
3400    186.229                 -866.914              
3500    188.622                 -865.660              
3600    190.962                 -864.422              
3700    193.251                 -1272.296             
3800    195.491                 -1269.853             
3900    197.683                 -1267.478             
4000    199.830                 -1265.171             
