T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  71.710                  4.283                 
300     71.710                  4.283                 
400     72.774                  4.283                 
500     74.884                  4.579                 
600     77.330                  4.773                 
700     79.811                  0.                    
800     82.216                  0.                    
900     84.504                  0.                    
1000    86.665                  0.                    
1100    88.701                  0.                    
1200    90.619                  0.                    
1300    92.426                  0.                    
1400    94.133                  0.                    
1500    95.748                  0.                    
1600    97.282                  0.                    
1700    98.741                  0.                    
1800    100.132                 0.                    
1900    101.462                 0.                    
2000    102.736                 0.                    
2100    103.959                 177.221               
2200    105.135                 -176.833              
2300    106.268                 -176.511              
2400    107.361                 -176.259              
2500    108.418                 -176.077              
2600    109.440                 -175.964              
2700    110.430                 -175.920              
2800    111.391                 -175.939              
2900    112.323                 -176.018              
3000    113.230                 -176.151              
