T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     259.533                 35.477                
200     229.132                 35.638                
250     226.088                 35.808                
298.15  225.403                 35.982                
300     225.404                 35.989                
350     225.927                 36.161                
400     227.110                 36.314                
450     228.667                 36.441                
500     230.436                 36.542                
600     234.270                 36.670                
700     238.211                 36.721                
800     242.098                 36.719                
900     245.865                 36.677                
1000    249.487                 36.608                
1100    252.957                 36.516                
1200    256.278                 36.406                
1300    259.454                 36.279                
1400    262.495                 36.136                
1500    265.408                 35.977                
1600    268.203                 35.804                
1700    270.886                 35.616                
1800    273.465                 35.415                
1900    275.947                 35.200                
2000    278.339                 34.973                
2100    280.647                 34.736                
2200    282.876                 34.489                
2300    285.030                 34.234                
2400    287.115                 33.974                
2500    289.134                 33.708                
2600    291.092                 33.440                
2700    292.992                 33.171                
2800    294.836                 32.902                
2900    296.629                 32.634                
3000    298.373                 32.369                
3100    300.071                 32.107                
3200    301.724                 31.850                
3300    303.335                 31.598                
3400    304.906                 31.352                
3500    306.439                 31.112                
3600    307.936                 30.878                
3700    309.398                 30.652                
3800    310.827                 30.432                
3900    312.225                 30.218                
4000    313.592                 30.012                
4100    314.930                 29.812                
4200    316.241                 29.618                
4300    317.524                 29.430                
4400    318.782                 29.248                
4500    320.015                 29.072                
4600    321.225                 28.901                
4700    322.412                 28.735                
4800    323.577                 28.572                
4900    324.720                 28.414                
5000    325.843                 28.259                
5100    326.947                 28.108                
5200    328.031                 27.959                
5300    329.097                 27.812                
5400    330.145                 27.667                
5500    331.176                 27.523                
5600    332.190                 27.380                
5700    333.188                 27.238                
5800    334.170                 27.095                
5900    335.138                 26.952                
6000    336.090                 26.808                
