T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  89.967                  -1072.356             
300     89.968                  -1072.345             
400     92.477                  -1071.589             
500     97.418                  -1070.553             
600     103.140                 -1069.390             
700     109.026                 -1068.184             
800     114.822                 -1066.993             
900     120.423                 -1065.855             
1000    125.790                 -1073.393             
1100    130.976                 -1071.052             
1200    136.018                 -1068.736             
1300    140.894                 -1066.444             
1400    145.595                 -1191.583             
1500    150.121                 -1187.980             
1600    154.478                 1184.395              
1700    158.671                 -1180.826             
1800    162.709                 -1177.273             
1900    166.599                 -1173.731             
2000    170.351                 -1170.199             
2100    173.971                 -1166.672             
2200    177.467                 -1163.149             
2300    180.848                 -1159.625             
2400    184.118                 -1156.097             
2500    187.285                 -1152.561             
2600    190.355                 -1149.014             
2700    193.332                 -1145.455             
2800    196.223                 -1141.879             
2900    199.030                 -1138.285             
3000    201.760                 -1134.673             
