T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     311.488                 90.510                
200     277.590                 89.087                
250     274.266                 88.380                
298.15  273.525                 82.132                
300     273.526                 82.092                
350     274.084                 66.605                
400     275.339                 66.571                
450     276.977                 66.562                
500     278.827                 66.573                
600     282.804                 66.639                
700     286.855                 66.748                
800     290.821                 66.881                
900     294.640                 67.031                
1000    298.293                 67.187                
1100    301.775                 67.347                
1200    305.092                 67.506                
1300    308.254                 67.660                
1400    311.270                 67.809                
1500    314.150                 67.951                
1600    316.904                 68.082                
1700    319.542                 68.202                
1800    322.072                 68.309                
1900    324.501                 68.402                
2000    326.837                 68.477                
2100    329.087                 68.535                
2200    331.255                 68.575                
2300    333.349                 68.594                
2400    335.371                 68.592                
2500    337.327                 68.569                
2600    339.222                 68.525                
2700    341.057                 68.461                
2800    342.838                 68.375                
2900    344.567                 68.271                
3000    346.247                 68.147                
3100    347.880                 68.007                
3200    349.469                 67.850                
3300    351.017                 67.679                
3400    352.525                 67.495                
3500    353.996                 67.300                
3600    355.431                 67.095                
3700    356.831                 66.882                
3800    358.199                 66.662                
3900    359.536                 66.437                
4000    360.843                 66.208                
4100    362.122                 65.977                
4200    363.374                 65.744                
4300    364.599                 65.510                
4400    365.799                 65.277                
4500    366.975                 65.045                
4600    368.128                 64.815                
4700    369.259                 64.587                
4800    370.368                 64.361                
4900    371.457                 64.138                
5000    372.526                 63.918                
5100    373.576                 63.701                
5200    374.607                 63.486                
5300    375.620                 63.274                
5400    376.616                 63.064                
5500    377.595                 62.856                
5600    378.559                 62.650                
5700    379.506                 62.444                
5800    380.439                 62.238                
5900    381.357                 62.032                
6000    382.260                 61.825                
