T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  217.568                 -2453.916             
300     217.570                 -2453.915             
400     222.735                 -2453.752             
500     233.111                 -2453.164             
600     245.476                 -2451.944             
700     258.570                 -2450.042             
800     271.831                 -2447.457             
900     284.985                 -2444.251             
1000    297.889                 -2440.532             
1100    310.468                 -2436.420             
1200    322.681                 -2432.054             
1300    334.508                 -2427.556             
1400    345.943                 -2423.029             
1500    356.987                 -2418.582             
