T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     309.258                 -388.972              
200     270.063                 -389.326              
250     266.103                 -389.465              
298.15  265.205                 -389.530              
300     265.206                 -389.532              
350     265.899                 -389.532              
400     267.473                 -389.491              
450     269.551                 -389.441              
500     271.915                 -389.408              
600     277.026                 -389.469              
700     282.241                 -389.780              
800     287.331                 -390.425              
900     292.205                 -391.541              
1000    296.834                 -393.425              
1100    301.218                 -396.248              
1200    305.367                 -398.555              
1300    309.296                 -399.243              
1400    313.023                 -400.038              
1500    316.564                 -400.937              
1600    319.935                 -401.937              
1700    323.148                 -403.985              
1800    326.218                 -405.514              
1900    329.156                 -421.235              
2000    331.972                 -423.187              
2100    334.676                 -425.144              
2200    337.275                 -427.104              
2300    339.777                 -429.063              
2400    342.189                 -431.017              
2500    344.517                 -432.965              
2600    346.766                 -434.903              
2700    348.942                 -436.827              
2800    351.049                 -438.736              
2900    353.090                 -440.627              
3000    355.071                 -442.497              
3100    356.994                 -444.345              
3200    358.862                 -794.468              
3300    360.678                 -794.366              
3400    362.446                 -794.269              
3500    364.167                 -794.179              
3600    365.844                 -794.094              
3700    367.479                 -794.015              
3800    369.074                 -793.943              
3900    370.631                 -793.879              
4000    372.151                 -793.822              
4100    373.637                 -793.775              
4200    375.090                 -793.739              
4300    376.511                 -793.715              
4400    377.901                 -793.704              
4500    379.262                 -793.709              
4600    380.595                 -793.730              
4700    381.901                 -793.770              
4800    383.181                 -793.829              
4900    384.436                 -793.911              
5000    385.667                 -794.017              
5100    386.875                 -794.148              
5200    388.061                 -794.308              
5300    389.225                 -794.497              
5400    390.368                 -794.719              
5500    391.492                 -794.975              
5600    392.596                 -795.269              
5700    393.681                 -795.602              
5800    394.748                 -795.979              
5900    395.798                 -796.401              
6000    396.831                 -796.873              
