T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     114.995                 -159.779              
200     68.917                  -162.774              
298.15  62.593                  -164.557              
300     62.594                  -164.581              
400     65.713                  -165.664              
500     71.961                  -175.728              
600     79.367                  -175.998              
700     87.197                  -175.191              
800     95.135                  -173.434              
900     103.039                 -170.832              
1000    110.839                 -167.418              
1100    118.503                 -163.222              
1200    126.016                 -158.281              
1300    133.375                 -152.628              
