T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     203.000                 429.743               
200     184.321                 430.216               
250     182.574                 430.208               
298.15  182.190                 430.115               
300     182.190                 430.110               
350     182.475                 429.951               
400     183.112                 429.742               
450     183.939                 429.490               
500     184.870                 429.187               
600     186.858                 428.366               
700     188.870                 427.528               
800     190.825                 426.937               
900     192.693                 426.305               
1000    194.466                 425.605               
1100    196.142                 424.825               
1200    197.726                 423.957               
1300    199.225                 422.993               
1400    200.643                 421.925               
1500    201.987                 420.750               
1600    203.263                 419.463               
1700    204.477                 418.059               
1800    205.634                 399.388               
1900    206.737                 397.842               
2000    207.792                 396.282               
2100    208.802                 394.709               
2200    209.770                 393.124               
2300    210.699                 391.528               
2400    211.592                 389.923               
2500    212.452                 388.308               
2600    213.281                 386.686               
2700    214.081                 385.057               
2800    214.853                 383.421               
2900    215.600                 381.780               
3000    216.323                 380.135               
3100    217.023                 378.487               
3200    217.703                 0.                    
3300    218.362                 0.                    
3400    219.002                 0.                    
3500    219.625                 0.                    
3600    220.231                 0.                    
3700    220.821                 0.                    
3800    221.395                 0.                    
3900    221.956                 0.                    
4000    222.503                 0.                    
4100    223.036                 0.                    
4200    223.558                 0.                    
4300    224.068                 0.                    
4400    224.566                 0.                    
4500    225.054                 0.                    
4600    225.532                 0.                    
4700    226.000                 0.                    
4800    226.459                 0.                    
4900    226.909                 0.                    
5000    227.350                 0.                    
5100    227.783                 0.                    
5200    228.209                 0.                    
5300    228.627                 0.                    
5400    229.038                 0.                    
5500    229.442                 0.                    
5600    229.840                 0.                    
5700    230.231                 0.                    
5800    230.617                 0.                    
5900    230.996                 0.                    
6000    231.370                 0.                    
