T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     492.557                 -1114.522             
200     416.040                 -1118.992             
250     408.254                 -1120.869             
298.15  406.484                 -1122.567             
300     406.486                 -1122.634             
350     407.856                 -1128.448             
400     410.979                 -1132.027             
450     415.119                 -1133.849             
500     419.854                 -1135.557             
600     430.184                 -1138.147             
700     440.861                 -1140.146             
800     451.420                 -1141.798             
900     461.659                 -1196.366             
1000    471.497                 -1330.710             
1100    480.909                 -1328.717             
1200    489.898                 -1326.703             
1300    498.480                 -1324.680             
1400    506.676                 -1322.662             
1500    514.512                 -1320.659             
1600    522.011                 -1318.680             
1700    529.195                 -1316.734             
1800    536.089                 -1314.832             
1900    542.710                 -1312.983             
2000    549.080                 -1311.197             
2100    555.213                 -1309.485             
2200    561.127                 -1307.857             
2300    566.835                 -1306.326             
2400    572.350                 -1304.904             
2500    577.685                 -1303.600             
2600    582.851                 -1302.429             
2700    587.857                 -1301.402             
2800    592.713                 -1300.530             
2900    597.427                 -1299.827             
3000    602.008                 -1299.305             
3100    606.461                 -1298.976             
3200    610.795                 -1298.854             
3300    615.015                 -1298.867             
3400    619.127                 -1299.157             
3500    623.135                 -1299.680             
3600    627.046                 -1300.444             
3700    630.864                 -1301.433             
3800    634.592                 -1302.676             
3900    638.236                 -1304.154             
4000    641.798                 -1305.936             
4100    645.283                 -1307.990             
4200    648.693                 -1310.322             
4300    652.031                 -1312.933             
4400    655.302                 -1315.241             
4500    658.506                 -1317.195             
4600    661.647                 -1320.299             
4700    664.727                 -1323.637             
4800    667.749                 -1327.203             
4900    670.715                 -1330.990             
5000    673.626                 -1334.990             
5100    676.485                 -1339.196             
5200    679.293                 -1342.534             
5300    682.052                 -1346.987             
5400    684.765                 -1351.053             
5500    687.432                 -1355.457             
5600    690.055                 -1360.284             
5700    692.635                 -1365.243             
5800    695.174                 -1370.325             
5900    697.673                 -1375.519             
6000    700.133                 -1380.816             
