T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  94.558                  -790.358              
300     94.560                  -790.320              
400     98.255                  -788.197              
500     105.375                 -786.113              
600     113.461                 -784.209              
700     121.638                 -782.489              
800     129.584                 -781.344              
900     137.185                 -779.930              
1000    144.410                 -778.703              
1100    151.268                 -777.675              
1200    157.779                 -776.867              
1300    163.970                 -776.412              
1400    169.869                 -776.429              
1500    175.500                 -775.330              
