T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     234.607                 824.817               
200     211.250                 827.070               
250     209.042                 827.866               
298.15  208.555                 828.432               
300     208.556                 828.450               
350     208.919                 828.850               
400     209.733                 829.087               
450     210.795                 829.186               
500     211.993                 829.168               
600     214.571                 828.861               
700     217.202                 828.281               
800     219.782                 827.503               
900     222.270                 826.574               
1000    224.651                 825.525               
1100    226.923                 824.378               
1200    229.089                 823.146               
1300    231.154                 821.841               
1400    233.125                 820.469               
1500    235.008                 819.037               
1600    236.809                 817.549               
1700    238.534                 816.008               
1800    240.189                 814.417               
1900    241.779                 812.778               
2000    243.308                 811.093               
2100    244.781                 809.363               
2200    246.201                 807.589               
2300    247.573                 805.772               
2400    248.898                 753.654               
2500    250.180                 751.676               
2600    251.422                 749.689               
2700    252.626                 747.694               
2800    253.794                 745.692               
2900    254.928                 743.681               
3000    256.031                 741.663               
3100    257.103                 739.637               
3200    258.147                 737.603               
3300    259.164                 735.562               
3400    260.155                 733.514               
3500    261.122                 731.458               
3600    262.066                 729.395               
3700    262.987                 727.325               
3800    263.887                 725.248               
3900    264.767                 723.163               
4000    265.628                 721.072               
4100    266.470                 718.973               
4200    267.295                 237.018               
4300    268.103                 235.992               
4400    268.894                 234.958               
4500    269.670                 233.914               
4600    270.431                 232.861               
4700    271.177                 231.799               
4800    271.910                 230.727               
4900    272.629                 229.645               
5000    273.336                 228.552               
5100    274.030                 227.449               
5200    274.712                 226.335               
5300    275.382                 225.209               
5400    276.041                 224.072               
5500    276.690                 222.923               
5600    277.328                 221.761               
5700    277.956                 220.587               
5800    278.574                 219.400               
5900    279.183                 218.199               
6000    279.782                 216.985               
