T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     116.934                 -919.778              
200     69.736                  -923.352              
298.15  63.242                  -924.664              
300     63.244                  -924.675              
400     66.474                  -924.591              
500     72.994                  -923.632              
600     80.669                  -922.270              
700     88.644                  -920.710              
800     96.556                  -919.060              
900     104.248                 -917.385              
1000    111.658                 -924.320              
