T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  126.406                 -2163.842             
300     126.408                 -2163.876             
400     130.892                 -2164.764             
500     140.086                 -2164.416             
600     151.061                 -2163.431             
700     162.595                 -2162.179             
800     174.139                 -2160.872             
900     185.438                 -2159.665             
1000    196.378                 -2179.845             
1100    206.914                 -2178.419             
1200    217.037                 -2176.897             
1300    226.754                 -2175.299             
1400    236.082                 -2173.638             
1500    245.076                 -2168.857             
1600    253.940                 -2175.646             
1700    262.668                 -2167.637             
1800    271.231                 -2159.697             
1900    279.615                 -2151.827             
2000    287.808                 -2144.023             
2100    295.808                 -2136.288             
2200    303.614                 2128.619              
2300    311.229                 -2121.017             
2400    318.656                 -2113.480             
2500    325.899                 -2106.009             
2600    332.964                 -2098.603             
2700    339.858                 -2091.260             
2800    346.584                 -2962.738             
2900    353.151                 -2952.264             
3000    359.562                 -2941.834             
3100    365.826                 -2931.448             
3200    371.946                 -2921.107             
3300    377.929                 -2910.809             
3400    383.779                 -2900.558             
3500    389.502                 -2890.353             
3600    395.103                 -2880.194             
3700    400.586                 -2870.085             
3800    405.956                 -2860.026             
3900    411.216                 -2850.018             
4000    416.372                 -2840.064             
