T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     180.962                 -707.189              
200     117.298                 -706.962              
298.15  109.286                 -705.632              
300     109.288                 -705.602              
400     112.974                 -703.746              
500     125.478                 -665.311              
600     146.164                 -660.942              
700     163.942                 -656.746              
800     179.525                 -652.724              
900     193.393                 -648.894              
1000    205.884                 -655.862              
1100    217.248                 -652.110              
1200    227.670                 -648.376              
1300    237.294                 -644.658              
1400    246.233                 -640.953              
1500    254.579                 -637.263              
