T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  135.820                 -805.351              
300     135.822                 -805.323              
400     138.832                 -803.786              
500     144.615                 -802.170              
600     151.196                 -800.486              
700     157.898                 -798.687              
800     164.476                 -796.671              
900     170.938                 -793.806              
1000    177.271                 -790.116              
1100    183.406                 -794.343              
1200    189.312                 791.591               
1300    194.980                 -788.849              
1400    200.414                 -786.117              
1500    205.622                 -783.394              
1600    210.615                 -780.680              
1700    215.406                 -914.890              
1800    220.006                 -910.333              
1900    224.428                 -905.792              
2000    228.683                 -901.269              
2100    232.782                 -896.769              
2200    236.735                 -892.298              
2300    240.551                 -887.862              
2400    244.239                 -883.470              
2500    247.805                 -879.131              
2600    251.259                 -874.852              
2700    254.606                 -870.645              
2800    257.852                 -866.521              
2900    261.003                 -862.488              
3000    264.064                 -858.558              
