T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     89.101                  0.                    
200     67.270                  0.                    
298.15  64.670                  0.                    
300     64.671                  0.                    
400     66.993                  0.                    
500     70.482                  0.                    
600     73.840                  0.                    
700     76.960                  0.                    
800     79.834                  0.                    
900     82.485                  0.                    
1000    84.939                  0.                    
1100    91.414                  0.                    
1200    99.496                  0.                    
1300    106.467                 0.                    
1400    112.557                 0.                    
1500    117.934                 0.                    
1600    122.726                 0.                    
1700    127.031                 0.                    
1800    130.925                 0.                    
1900    134.471                 0.                    
2000    137.717                 0.                    
2100    140.703                 0.                    
2200    143.464                 0.                    
2300    146.027                 0.                    
2400    148.415                 0.                    
2500    150.647                 0.                    
2600    152.741                 0.                    
2700    154.711                 0.                    
2800    156.569                 0.                    
2900    158.327                 0.                    
3000    159.993                 0.                    
3100    161.577                 0.                    
3200    163.085                 0.                    
3300    164.524                 0.                    
3400    165.900                 0.                    
3500    167.218                 0.                    
3600    168.483                 0.                    
3700    169.698                 0.                    
3800    170.869                 0.                    
3900    171.997                 0.                    
4000    173.087                 0.                    
4100    174.141                 0.                    
4200    175.161                 0.                    
4300    176.151                 0.                    
4400    177.106                 0.                    
4500    178.039                 0.                    
4600    178.946                 0.                    
4700    179.830                 0.                    
4800    180.689                 0.                    
4900    181.531                 0.                    
5000    182.353                 0.                    
5100    183.157                 0.                    
5200    183.944                 0.                    
5300    184.715                 0.                    
5400    185.472                 0.                    
5500    186.214                 0.                    
5600    186.944                 0.                    
5700    187.652                 0.                    
5800    188.356                 0.                    
5900    189.049                 0.                    
6000    189.731                 0.                    
