T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  132.764                 -916.573              
300     132.766                 -916.569              
400     136.540                 -916.636              
500     144.074                 -914.111              
600     152.607                 911.629               
700     161.204                 -909.185              
800     169.526                 -906.788              
900     177.455                 -904.452              
1000    184.963                 -902.197              
1100    192.059                 -978.995              
1200    198.765                 -975.898              
1300    205.111                 -972.847              
1400    211.125                 -969.839              
1500    216.837                 -966.873              
1600    222.270                 -963.948              
1700    227.449                 -961.062              
1800    232.395                 -958.214              
1900    237.126                 -955.401              
2000    241.659                 -952.622              
