T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     232.338                 -604.841              
200     172.276                 -605.042              
298.15  165.142                 -605.425              
300     165.144                 -605.434              
400     168.209                 -622.236              
500     174.063                 -666.196              
600     180.700                 -666.319              
700     187.437                 -665.450              
800     194.022                 -664.904              
900     200.361                 -663.747              
1000    206.429                 662.403               
1100    212.227                 -669.237              
1200    217.769                 -667.748              
1300    223.072                 -665.980              
1400    228.154                 -663.968              
1500    233.033                 -661.745              
