T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  163.491                 -219.008              
300     163.491                 -219.078              
350     163.744                 -235.403              
400     164.306                 -236.318              
450     165.033                 -237.239              
500     165.846                 -238.164              
600     167.570                 -240.023              
700     169.299                 -241.893              
800     170.967                 -243.769              
900     172.555                 -245.651              
1000    174.056                 -247.538              
1100    175.474                 -249.429              
1200    176.813                 -251.325              
1300    178.080                 -253.226              
1400    179.280                 -255.130              
1500    180.419                 -257.040              
1600    181.502                 -258.954              
1700    182.534                 -260.875              
1800    183.520                 -262.802              
1900    184.462                 -264.736              
2000    185.365                 -266.679              
2100    186.232                 -268.631              
2200    187.065                 -270.593              
2300    187.866                 -272.566              
2400    188.639                 -274.550              
2500    189.384                 -276.545              
2600    190.104                 -278.551              
2700    190.800                 -280.569              
2800    191.474                 -282.597              
2900    192.127                 -284.636              
3000    192.761                 -286.684              
3100    193.375                 -288.739              
3200    193.973                 -290.802              
3300    194.554                 -292.871              
3400    195.119                 -294.944              
3500    195.670                 -297.020              
3600    196.206                 -299.098              
3700    196.729                 -301.176              
3800    197.239                 -303.254              
3900    197.737                 -305.329              
4000    198.224                 -307.401              
4100    198.699                 -309.469              
4200    199.164                 -311.532              
4300    199.619                 -313.588              
4400    200.064                 -315.637              
4500    200.500                 -317.678              
4600    200.927                 -319.711              
4700    201.345                 -321.735              
4800    201.755                 -323.749              
4900    202.158                 -325.754              
5000    202.552                 -327.748              
5100    202.940                 -329.732              
5200    203.320                 -331.705              
5300    203.693                 -333.667              
5400    204.060                 -335.618              
5500    204.421                 -337.559              
5600    204.775                 -339.488              
5700    205.124                 -341.407              
5800    205.466                 -343.314              
5900    205.804                 -345.212              
6000    206.135                 -347.098              
