T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     77.138                  -482.033              
200     46.982                  -484.089              
298.15  42.821                  -484.926              
300     42.822                  -484.933              
400     44.886                  -485.047              
500     49.032                  -487.874              
600     53.924                  -487.303              
700     59.045                  -486.298              
800     66.164                  -463.370              
900     74.274                  -460.743              
1000    81.732                  -458.153              
1100    88.626                  -455.600              
1200    95.032                  -453.081              
1300    101.012                 -450.596              
1400    106.616                 -448.142              
1500    111.888                 -445.716              
1600    116.864                 -443.316              
1700    121.576                 -586.177              
1800    126.048                 -583.074              
1900    130.304                 -580.003              
2000    134.365                 -576.965              
2100    138.245                 -573.958              
2200    141.962                 -570.983              
2300    145.527                 -568.041              
2400    148.954                 -565.130              
2500    152.251                 -562.253              
