T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  92.573                  -1186.067             
300     92.574                  -1186.045             
400     95.353                  -1184.716             
500     100.736                 -1183.338             
600     106.881                 -1182.019             
700     113.147                 -1180.732             
800     119.298                 -1180.286             
900     125.251                 -1178.924             
1000    130.981                 -1177.581             
1100    136.528                 -1175.433             
1200    141.908                 -1181.347             
1300    147.101                 -1178.625             
1400    152.103                 -1175.924             
1500    156.913                 -1173.243             
1600    161.539                 -1170.581             
1700    165.988                 1167.935              
1800    170.270                 -1313.977             
1900    174.393                 -1309.944             
2000    178.367                 -1305.925             
2100    182.201                 -1301.921             
2200    185.902                 -1297.929             
2300    189.479                 -1293.952             
2400    192.939                 -1289.988             
2500    196.289                 -1286.041             
2600    199.534                 -1282.112             
2700    202.682                 -1278.204             
2800    205.737                 -1274.321             
2900    208.705                 -1270.468             
3000    211.589                 -1266.651             
3100    214.395                 -1262.874             
3200    217.126                 -1259.145             
3300    219.787                 -1255.470             
3400    222.380                 -1251.856             
3500    224.908                 -1248.310             
3600    227.376                 -1244.837             
3700    229.785                 -1241.446             
3800    232.138                 -1238.141             
3900    234.439                 -1234.928             
4000    236.688                 -1231.812             
