T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     611.326                 -201.561              
200     496.369                 -204.899              
250     485.179                 -207.167              
298.15  482.699                 -243.090              
300     482.702                 -243.275              
350     484.553                 -334.833              
400     488.683                 -333.877              
450     494.042                 -332.922              
500     500.055                 -331.971              
600     512.853                 -330.092              
700     525.732                 -328.257              
800     538.199                 -326.472              
900     550.082                 -324.741              
1000    561.339                 -323.068              
1100    571.981                 -321.455              
1200    582.045                 -319.904              
1300    591.571                 -318.418              
1400    600.604                 -316.999              
1500    609.183                 -315.651              
1600    617.348                 -314.376              
1700    625.132                 -313.181              
1800    632.567                 -312.071              
1900    639.681                 -311.050              
2000    646.500                 -310.127              
2100    653.044                 -309.306              
2200    659.336                 -308.593              
2300    665.392                 -307.992              
2400    671.230                 -307.507              
2500    676.864                 -307.140              
2600    682.308                 -306.887              
2700    687.573                 -306.774              
2800    692.671                 -306.833              
2900    697.612                 -307.101              
3000    702.405                 -307.598              
3100    707.059                 -308.363              
3200    711.581                 -309.418              
3300    715.979                 -310.784              
3400    720.258                 -312.486              
3500    724.426                 -314.581              
3600    728.488                 -317.157              
3700    732.449                 -355.072              
3800    736.313                 -355.301              
3900    740.086                 -355.517              
4000    743.772                 -355.713              
4100    747.374                 -355.883              
4200    750.896                 -356.020              
4300    754.342                 -356.120              
4400    757.715                 -356.177              
4500    761.017                 -356.187              
4600    764.253                 -356.146              
4700    767.423                 -356.051              
4800    770.532                 -355.899              
4900    773.581                 -355.687              
5000    776.573                 -355.414              
5100    779.509                 -355.078              
5200    782.391                 -354.678              
5300    785.223                 -354.212              
5400    788.004                 -353.682              
5500    790.738                 -353.085              
5600    793.425                 -352.423              
5700    796.067                 -351.695              
5800    798.667                 -350.903              
5900    801.224                 -350.046              
6000    803.740                 -349.125              
