T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     275.181                 -569.152              
200     242.789                 -571.056              
250     239.574                 -571.901              
298.15  238.849                 -572.664              
300     238.850                 -572.692              
350     239.407                 -573.419              
400     240.673                 -574.077              
450     242.349                 -574.668              
500     244.265                 -575.196              
600     248.450                 -576.089              
700     252.789                 -576.800              
800     257.098                 -577.363              
900     261.298                 -577.799              
1000    265.357                 -578.129              
1100    269.264                 -578.366              
1200    273.020                 -578.525              
1300    276.631                 -578.617              
1400    280.103                 -578.653              
1500    283.444                 -578.642              
1600    286.663                 -578.591              
1700    289.767                 -578.508              
1800    292.763                 -578.396              
1900    295.659                 -578.261              
2000    298.461                 -578.103              
2100    301.174                 -577.924              
2200    303.804                 -577.726              
2300    306.355                 -577.507              
2400    308.832                 -577.267              
2500    311.239                 -577.004              
2600    313.579                 -576.719              
2700    315.857                 -576.409              
2800    318.076                 -576.072              
2900    320.237                 -575.709              
3000    322.345                 -575.317              
3100    324.402                 -574.897              
3200    326.410                 -574.447              
3300    328.371                 -573.967              
3400    330.288                 -573.456              
3500    332.163                 -572.915              
3600    333.996                 -572.344              
3700    335.791                 -571.744              
3800    337.548                 -571.114              
3900    339.269                 -570.455              
4000    340.956                 -569.769              
4100    342.609                 -569.055              
4200    344.231                 -568.315              
4300    345.822                 -567.550              
4400    347.383                 -566.760              
4500    348.916                 -565.946              
4600    350.422                 -565.109              
4700    351.900                 -564.251              
4800    353.354                 -563.371              
4900    354.782                 -562.470              
5000    356.187                 -561.550              
5100    357.569                 -560.610              
5200    358.928                 -559.652              
5300    360.265                 -558.675              
5400    361.582                 -557.681              
5500    362.878                 -556.668              
5600    364.154                 -555.639              
5700    365.411                 -554.592              
5800    366.650                 -553.527              
5900    367.870                 -552.446              
6000    369.073                 -551.347              
