T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  157.790                 101.846               
300     157.790                 101.821               
350     158.054                 101.123               
400     158.636                 100.407               
450     159.387                 99.675                
500     160.225                 98.926                
600     161.995                 97.380                
700     163.764                 95.778                
800     165.467                 94.129                
900     167.083                 92.442                
1000    168.609                 90.723                
1100    170.048                 88.979                
1200    171.406                 87.213                
1300    172.688                 85.429                
1400    173.902                 83.629                
1500    175.054                 81.814                
1600    176.148                 79.985                
1700    177.191                 78.144                
1800    178.185                 76.289                
1900    179.136                 74.423                
2000    180.047                 72.545                
2100    180.920                 70.655                
2200    181.760                 68.754                
2300    182.567                 66.841                
2400    183.345                 64.917                
2500    184.095                 62.981                
2600    184.819                 61.035                
2700    185.520                 59.078                
2800    186.198                 57.111                
2900    186.855                 55.133                
3000    187.492                 53.146                
3100    188.110                 51.150                
3200    188.710                 49.144                
3300    189.294                 47.130                
3400    189.862                 45.107                
3500    190.415                 43.076                
3600    190.954                 41.037                
3700    191.480                 38.991                
3800    191.992                 36.938                
3900    192.492                 34.878                
4000    192.981                 32.811                
4100    193.458                 30.737                
4200    193.925                 28.657                
4300    194.382                 26.571                
4400    194.828                 24.479                
4500    195.266                 22.380                
4600    195.694                 20.276                
4700    196.114                 18.165                
4800    196.526                 16.048                
4900    196.929                 13.925                
5000    197.325                 11.795                
5100    197.714                 9.658                 
5200    198.095                 7.514                 
5300    198.470                 5.363                 
5400    198.838                 3.205                 
5500    199.200                 1.038                 
5600    199.555                 -1.137                
5700    199.905                 -3.321                
5800    200.248                 -5.515                
5900    200.586                 -7.718                
6000    200.919                 -9.932                
