T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     257.440                 -602.474              
200     228.390                 -602.482              
250     225.465                 -602.478              
298.15  224.803                 -602.496              
300     224.804                 -602.497              
350     225.312                 -602.547              
400     226.468                 -602.634              
450     227.994                 -602.754              
500     229.736                 -602.899              
600     233.530                 -603.240              
700     237.452                 -603.621              
800     241.336                 -604.024              
900     245.113                 -604.442              
1000    248.752                 -604.874              
1100    252.244                 -605.322              
1200    255.589                 -605.787              
1300    258.792                 -606.274              
1400    261.859                 -606.785              
1500    264.798                 -607.323              
1600    267.618                 -607.889              
1700    270.326                 -608.487              
1800    272.929                 -609.117              
1900    275.434                 -609.780              
2000    277.848                 -610.477              
2100    280.177                 -611.206              
2200    282.425                 -611.969              
2300    284.598                 -612.763              
2400    286.701                 -663.847              
2500    288.737                 -664.780              
2600    290.711                 -665.709              
2700    292.626                 -666.632              
2800    294.485                 -667.549              
2900    296.292                 -668.459              
3000    298.049                 -669.361              
3100    299.759                 -670.253              
3200    301.424                 -671.135              
3300    303.047                 -672.007              
3400    304.629                 -672.867              
3500    306.173                 -673.715              
3600    307.680                 -674.552              
3700    309.152                 -675.375              
3800    310.590                 -676.186              
3900    311.996                 -676.984              
4000    313.372                 -677.769              
4100    314.718                 -678.542              
4200    316.037                 -1159.151             
4300    317.328                 -1158.811             
4400    318.593                 -1158.461             
4500    319.833                 -1158.101             
4600    321.050                 -1157.733             
4700    322.243                 -1157.356             
4800    323.414                 -1156.972             
4900    324.564                 -1156.581             
5000    325.693                 -1156.185             
5100    326.802                 -1155.784             
5200    327.891                 -1155.380             
5300    328.963                 -1154.973             
5400    330.016                 -1154.565             
5500    331.052                 -1154.157             
5600    332.071                 -1153.750             
5700    333.073                 -1153.345             
5800    334.060                 -1152.943             
5900    335.032                 -1152.546             
6000    335.989                 -1152.155             
