T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  82.811                  -68.811               
300     82.812                  -68.806               
400     85.057                  -69.528               
500     90.853                  -67.190               
600     97.226                  -66.248               
700     103.472                 -66.837               
800     109.230                 -67.752               
900     114.526                 -122.204              
1000    119.412                 -122.952              
1100    123.950                 -124.372              
1200    128.203                 -125.094              
1300    132.203                 -124.185              
1400    135.976                 -123.375              
1500    139.544                 122.664               
1600    142.927                 -122.052              
1700    146.142                 -122.487              
1800    149.204                 -122.405              
1900    152.127                 -136.518              
2000    154.922                 -136.866              
2100    157.600                 -137.226              
2200    160.170                 -137.596              
2300    162.641                 -137.975              
2400    165.018                 -138.363              
2500    167.310                 -138.759              
2600    169.522                 -139.163              
2700    171.659                 -139.572              
2800    173.726                 -139.987              
2900    175.728                 -140.408              
3000    177.668                 -140.834              
3100    179.550                 -141.265              
3200    181.378                 -490.000              
3300    183.154                 -488.538              
3400    184.881                 -487.114              
3500    186.562                 -485.727              
3600    188.200                 -484.378              
3700    189.796                 -483.069              
3800    191.352                 -481.799              
