T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     286.323                 307.303               
200     246.531                 308.042               
250     242.482                 308.558               
298.15  241.565                 309.072               
300     241.566                 309.092               
350     242.269                 309.606               
400     243.862                 310.079               
450     245.961                 310.495               
500     248.348                 310.850               
600     253.526                 311.392               
700     258.853                 311.752               
800     264.114                 311.982               
900     269.220                 312.117               
1000    274.136                 312.184               
1100    278.852                 312.199               
1200    283.371                 312.171               
1300    287.701                 312.109               
1400    291.850                 312.015               
1500    295.831                 311.895               
1600    299.652                 311.748               
1700    303.326                 311.577               
1800    306.861                 311.382               
1900    310.266                 311.165               
2000    313.550                 310.925               
2100    316.720                 310.663               
2200    319.784                 310.379               
2300    322.748                 310.073               
2400    325.619                 309.746               
2500    328.400                 309.397               
2600    331.099                 309.026               
2700    333.718                 308.634               
2800    336.263                 308.220               
2900    338.738                 307.785               
3000    341.146                 307.328               
3100    343.491                 306.850               
3200    345.776                 306.350               
3300    348.003                 305.828               
3400    350.176                 305.285               
3500    352.297                 304.720               
3600    354.368                 304.134               
3700    356.392                 303.526               
3800    358.371                 302.896               
3900    360.306                 302.244               
4000    362.200                 301.571               
4100    364.055                 300.876               
4200    365.871                 300.159               
4300    367.650                 299.420               
4400    369.395                 298.659               
4500    371.105                 297.877               
4600    372.783                 297.073               
4700    374.429                 296.247               
4800    376.046                 295.398               
4900    377.633                 294.528               
5000    379.192                 293.635               
5100    380.724                 292.720               
5200    382.229                 291.783               
5300    383.710                 290.824               
5400    385.165                 289.842               
5500    386.597                 288.837               
5600    388.006                 287.811               
5700    389.393                 286.761               
5800    390.759                 285.688               
5900    392.103                 284.592               
6000    393.427                 283.472               
