T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     318.125                 -954.640              
200     278.127                 -957.038              
250     274.006                 -957.812              
298.15  273.064                 -958.441              
300     273.065                 -958.464              
350     273.797                 -959.738              
400     275.469                 -960.274              
450     277.688                 -960.720              
500     280.227                 -961.094              
600     285.767                 -961.686              
700     291.489                 -962.137              
800     297.143                 -962.495              
900     302.620                 -962.794              
1000    307.877                 -963.054              
1100    312.901                 -963.290              
1200    317.695                 -1027.083             
1300    322.269                 -1026.522             
1400    326.634                 -1025.965             
1500    330.804                 -1025.415             
1600    334.792                 -1024.874             
1700    338.611                 -1024.342             
1800    342.274                 -1023.820             
1900    345.790                 -1023.305             
2000    349.171                 -1022.795             
2100    352.426                 -1022.287             
2200    355.563                 -1021.777             
2300    358.590                 -1021.259             
2400    361.515                 -1020.729             
2500    364.342                 -1020.183             
2600    367.079                 -1019.614             
2700    369.731                 -1019.019             
2800    372.303                 -1018.394             
2900    374.800                 -1017.733             
3000    377.225                 -1017.034             
3100    379.582                 -1016.294             
3200    381.876                 -1015.509             
3300    384.109                 -1014.679             
3400    386.284                 -1013.800             
3500    388.405                 -1012.872             
3600    390.473                 -1011.893             
3700    392.492                 -1010.864             
3800    394.464                 -1009.782             
3900    396.390                 -1008.650             
4000    398.274                 -1007.466             
4100    400.116                 -1006.232             
4200    401.918                 -1004.947             
4300    403.683                 -1003.612             
4400    405.411                 -1002.228             
4500    407.104                 -1000.797             
4600    408.764                 -999.318              
4700    410.391                 -997.794              
4800    411.987                 -996.225              
4900    413.554                 -994.613              
5000    415.092                 -992.958              
5100    416.602                 -991.262              
5200    418.085                 -989.526              
5300    419.542                 -987.750              
5400    420.974                 -985.938              
5500    422.383                 -984.088              
5600    423.768                 -982.204              
5700    425.130                 -980.285              
5800    426.470                 -978.333              
5900    427.790                 -976.349              
6000    429.088                 -974.334              
