T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     273.337                 487.074               
200     245.038                 486.450               
250     242.321                 485.916               
298.15  241.721                 485.344               
300     241.722                 485.321               
350     242.168                 484.686               
400     243.164                 484.021               
450     244.455                 483.329               
500     245.903                 482.616               
600     248.983                 481.124               
700     252.082                 479.541               
800     255.082                 477.872               
900     257.942                 476.108               
1000    260.652                 474.239               
1100    263.216                 472.237               
1200    265.642                 470.065               
1300    267.940                 467.634               
1400    270.121                 438.637               
1500    272.193                 435.910               
1600    274.167                 433.191               
1700    276.050                 430.479               
1800    277.851                 427.776               
1900    279.575                 425.080               
2000    281.229                 422.392               
2100    282.817                 419.711               
2200    284.346                 417.038               
2300    285.819                 414.372               
2400    287.239                 411.714               
2500    288.612                 409.064               
2600    289.939                 406.422               
2700    291.224                 403.788               
2800    292.469                 401.162               
2900    293.677                 -201.863              
3000    294.850                 -202.882              
3100    295.990                 -203.991              
3200    297.099                 -205.193              
3300    298.178                 -206.487              
3400    299.230                 -207.872              
3500    300.255                 -209.348              
3600    301.255                 -210.910              
3700    302.231                 -212.557              
3800    303.184                 -214.284              
3900    304.116                 -216.088              
4000    305.027                 -217.963              
4100    305.919                 -219.904              
4200    306.793                 -221.907              
4300    307.648                 -223.966              
4400    308.486                 -226.076              
4500    309.308                 -228.231              
4600    310.114                 -230.426              
4700    310.905                 -232.656              
4800    311.682                 -234.916              
4900    312.445                 -237.201              
5000    313.195                 -239.509              
5100    313.932                 -241.833              
5200    314.657                 -244.172              
5300    315.370                 -246.521              
5400    316.071                 -248.878              
5500    316.762                 -251.240              
5600    317.442                 -253.606              
5700    318.112                 -255.973              
5800    318.772                 -258.341              
5900    319.422                 -260.709              
6000    320.064                 -263.075              
