T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     226.165                 -561.001              
200     166.164                 -561.216              
298.15  159.120                 -561.493              
300     159.122                 -561.499              
400     162.214                 -577.928              
500     168.145                 -620.739              
600     174.898                 -618.933              
700     181.784                 -616.972              
800     188.542                 -614.852              
900     197.563                 -592.047              
1000    206.270                 -587.878              
1100    214.396                 -591.626              
1200    222.003                 -588.401              
1300    229.145                 -585.199              
1400    235.873                 -582.028              
1500    242.227                 -578.898              
1600    248.247                 -575.818              
1700    253.963                 -709.710              
1800    259.403                 -704.893              
1900    264.593                 -700.151              
2000    269.554                 -695.487              
2100    274.304                 -690.902              
2200    278.861                 -686.397              
2300    283.239                 -681.969              
2400    287.452                 -677.614              
2500    291.511                 -673.330              
2600    295.427                 -669.112              
