T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     291.366                 106.045               
200     260.743                 105.175               
298.15  257.229                 104.600               
300     257.230                 104.592               
400     258.931                 104.301               
500     262.268                 104.224               
600     266.136                 104.279               
700     270.125                 104.411               
800     274.065                 104.587               
900     277.884                 104.791               
1000    281.553                 105.010               
1100    285.062                 105.234               
1200    288.414                 105.459               
1300    291.615                 105.686               
1400    294.672                 105.916               
1500    297.596                 106.148               
1600    300.396                 106.376               
1700    303.080                 106.596               
1800    305.656                 106.809               
1900    308.132                 107.012               
2000    310.515                 107.205               
2100    312.811                 107.384               
2200    315.025                 107.549               
2300    317.165                 107.698               
2400    319.233                 107.831               
2500    321.235                 107.946               
2600    323.174                 108.043               
2700    325.055                 108.121               
2800    326.880                 108.179               
2900    328.653                 108.219               
3000    330.377                 108.239               
3100    332.054                 108.241               
3200    333.686                 108.225               
3300    335.277                 108.192               
3400    336.828                 108.143               
3500    338.342                 108.080               
3600    339.819                 108.003               
3700    341.261                 107.915               
3800    342.671                 107.816               
3900    344.050                 107.709               
4000    345.399                 107.595               
4100    346.719                 107.476               
4200    348.011                 107.353               
4300    349.278                 107.228               
4400    350.519                 107.102               
4500    351.736                 106.977               
4600    352.929                 106.852               
4700    354.100                 106.731               
4800    355.250                 106.612               
4900    356.379                 106.498               
5000    357.488                 106.388               
5100    358.577                 106.283               
5200    359.648                 106.183               
5300    360.701                 106.089               
5400    361.737                 105.999               
5500    362.756                 105.914               
5600    363.759                 105.834               
5700    364.746                 105.757               
5800    365.717                 105.684               
5900    366.674                 105.613               
6000    367.617                 105.544               
