T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     255.214                 13.097                
200     228.443                 13.170                
250     225.850                 13.098                
298.15  225.275                 12.970                
300     225.276                 12.964                
350     225.706                 12.776                
400     226.668                 10.324                
450     227.917                 9.375                 
500     229.322                 8.346                 
600     232.317                 6.697                 
700     235.338                 5.273                 
800     238.269                 3.974                 
900     241.066                 -50.379               
1000    243.720                 -50.338               
1100    246.233                 -50.319               
1200    248.612                 -50.320               
1300    250.866                 -50.342               
1400    253.006                 -50.384               
1500    255.040                 -50.446               
1600    256.977                 -50.527               
1700    258.826                 -50.625               
1800    260.593                 -50.740               
1900    262.285                 -50.870               
2000    263.908                 -51.011               
2100    265.467                 -51.163               
2200    266.966                 -51.322               
2300    268.411                 -51.486               
2400    269.804                 -51.652               
2500    271.150                 -51.818               
2600    272.451                 -51.981               
2700    273.710                 -52.138               
2800    274.929                 -52.288               
2900    276.112                 -52.429               
3000    277.260                 -52.559               
3100    278.375                 -52.676               
3200    279.460                 -52.780               
3300    280.515                 -52.868               
3400    281.542                 -52.941               
3500    282.543                 -52.998               
3600    283.520                 -53.039               
3700    284.472                 -53.061               
3800    285.402                 -53.067               
3900    286.310                 -53.055               
4000    287.198                 -53.026               
4100    288.066                 -52.980               
4200    288.915                 -52.917               
4300    289.747                 -52.836               
4400    290.561                 -52.740               
4500    291.359                 -52.627               
4600    292.141                 -52.498               
4700    292.907                 -52.354               
4800    293.660                 -52.194               
4900    294.398                 -52.020               
5000    295.123                 -51.832               
5100    295.835                 -51.629               
5200    296.534                 -51.413               
5300    297.221                 -51.184               
5400    297.897                 -50.941               
5500    298.562                 -50.686               
5600    299.215                 -50.419               
5700    299.859                 -50.140               
5800    300.492                 -49.848               
5900    301.115                 -49.546               
6000    301.729                 -49.232               
