T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     107.023                 -568.949              
200     70.944                  -569.013              
298.15  66.547                  -568.606              
300     66.547                  -568.599              
400     68.496                  -570.678              
500     72.240                  -570.278              
600     76.504                  -569.704              
700     80.846                  -568.969              
800     85.103                  -568.089              
900     89.213                  -567.077              
1000    93.159                  -565.926              
1100    96.944                  -643.560              
1200    100.583                 640.972               
1300    104.090                 -638.160              
1400    107.472                 -635.210              
1500    110.736                 -632.178              
1600    113.886                 -629.101              
1700    116.926                 -626.002              
1800    119.861                 -622.904              
1900    122.695                 -619.816              
2000    125.433                 -616.738              
