T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     300.474                 -819.030              
200     181.887                 -823.240              
298.15  156.895                 -813.989              
300     156.897                 -813.936              
400     162.576                 -812.526              
500     173.938                 -808.704              
600     187.451                 -802.804              
700     201.804                 -794.924              
800     216.438                 -785.146              
900     231.099                 -826.632              
1000    245.666                 -811.918              
