T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  245.525                 -462.837              
300     245.528                 -462.736              
400     251.271                 -457.488              
500     262.118                 -452.535              
600     274.264                 447.772               
700     286.442                 -443.144              
800     298.200                 -438.621              
900     309.384                 -434.184              
1000    319.961                 -429.826              
1100    329.950                 -425.545              
1200    339.384                 -421.343              
1300    348.306                 -417.224              
1400    356.760                 -413.194              
1500    364.784                 -409.257              
