T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  293.717                 -5945.129             
300     293.723                 -5945.165             
400     306.819                 -5952.194             
500     332.801                 -5954.258             
600     363.420                 -5955.089             
700     395.677                 -5954.085             
800     428.291                 -5951.363             
900     460.612                 -5947.212             
1000    492.308                 -5941.830             
1100    523.206                 -6093.530             
1200    559.830                 -5953.192             
1300    597.589                 -5935.623             
1400    633.591                 -5918.637             
1500    667.947                 -5902.190             
1600    700.766                 -5886.250             
1700    732.157                 -5870.792             
1800    762.224                 -5855.803             
1900    791.060                 -5841.270             
2000    818.755                 -5827.186             
2100    845.388                 -5813.546             
2200    871.032                 -5800.347             
2300    895.753                 -5787.588             
2400    919.614                 -6177.341             
2500    942.668                 -6166.081             
2600    964.967                 -6154.999             
2700    986.557                 -6144.097             
2800    1007.479                -6133.377             
2900    1027.774                -6122.843             
3000    1047.476                -6112.499             
