T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  215.663                 -87.287               
300     215.665                 -87.295               
400     218.928                 -102.717              
500     225.853                 -143.432              
600     233.896                 139.692               
700     242.083                 -194.724              
800     250.053                 -190.373              
900     257.673                 -186.033              
1000    264.906                 -181.704              
1100    271.753                 -177.389              
1200    278.234                 -173.091              
1300    284.373                 -168.817              
1400    290.196                 -164.574              
1500    295.729                 -160.371              
