T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     460.891                 -336.680              
200     388.116                 -336.559              
250     380.897                 -336.284              
298.15  379.285                 -335.975              
300     379.287                 -335.963              
350     380.501                 -335.619              
400     383.221                 -335.265              
450     386.765                 -334.910              
500     390.754                 -334.557              
600     399.279                 -333.874              
700     407.891                 -333.229              
800     416.253                 -332.630              
900     424.241                 -332.081              
1000    431.822                 -331.584              
1100    439.000                 -331.140              
1200    445.796                 -330.750              
1300    452.236                 -330.415              
1400    458.347                 -330.136              
1500    464.156                 -329.913              
1600    469.689                 -329.746              
1700    474.967                 -329.636              
1800    480.011                 -329.583              
1900    484.841                 -329.588              
2000    489.472                 -329.651              
2100    493.919                 -329.776              
2200    498.197                 -329.962              
2300    502.317                 -330.212              
2400    506.290                 -330.529              
2500    510.127                 -330.913              
2600    513.836                 -331.365              
2700    517.425                 -331.913              
2800    520.903                 -332.593              
2900    524.275                 -333.444              
3000    527.548                 -334.495              
3100    530.728                 -335.789              
3200    533.819                 -337.355              
3300    536.827                 -339.218              
3400    539.757                 -341.410              
3500    542.611                 -343.994              
3600    545.395                 -347.062              
3700    548.110                 -385.476              
3800    550.762                 -386.215              
3900    553.352                 -386.955              
4000    555.884                 -387.691              
4100    558.359                 -388.420              
4200    560.782                 -389.136              
4300    563.153                 -389.835              
4400    565.475                 -390.513              
4500    567.750                 -391.165              
4600    569.980                 -391.786              
4700    572.166                 -392.373              
4800    574.311                 -392.922              
4900    576.416                 -393.430              
5000    578.482                 -393.892              
5100    580.510                 -394.308              
5200    582.503                 -394.673              
5300    584.461                 -394.985              
5400    586.386                 -395.243              
5500    588.279                 -395.444              
5600    590.140                 -395.588              
5700    591.971                 -395.672              
5800    593.772                 -395.697              
5900    595.545                 -395.661              
6000    597.291                 -395.563              
