T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     141.510                 -169.584              
200     97.826                  -170.360              
298.15  92.360                  -170.707              
300     92.361                  -170.709              
400     94.888                  -170.641              
500     99.809                  -170.363              
600     105.465                 -169.961              
700     111.259                 -169.479              
800     116.959                 -168.929              
900     122.473                 -168.325              
1000    127.769                 -167.688              
1100    132.842                 -167.029              
1200    137.702                 -166.322              
1300    142.367                 -165.608              
1400    146.855                 -191.165              
1500    151.186                 -190.132              
1600    155.376                 188.755               
1700    159.439                 -187.020              
1800    163.389                 -184.917              
1900    167.236                 -182.440              
2000    170.992                 -179.581              
