T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     303.427                 -468.603              
200     269.364                 -469.606              
250     265.879                 -469.982              
298.15  265.082                 -470.282              
300     265.082                 -470.292              
350     265.705                 -470.548              
400     267.136                 -470.759              
450     269.048                 -470.935              
500     271.251                 -471.081              
600     276.110                 -471.310              
700     281.193                 -471.476              
800     286.274                 -471.601              
900     291.243                 -471.700              
1000    296.054                 -471.786              
1100    300.684                 -471.867              
1200    305.131                 -471.951              
1300    309.395                 -472.043              
1400    313.484                 -472.147              
1500    317.407                 -472.266              
1600    321.172                 -472.403              
1700    324.790                 -472.558              
1800    328.269                 -472.730              
1900    331.619                 -472.918              
2000    334.847                 -473.120              
2100    337.962                 -473.332              
2200    340.969                 -473.550              
2300    343.877                 -473.769              
2400    346.690                 -473.985              
2500    349.415                 -474.193              
2600    352.056                 -474.388              
2700    354.618                 -474.564              
2800    357.106                 -474.719              
2900    359.524                 -474.848              
3000    361.875                 -474.947              
3100    364.163                 -475.013              
3200    366.390                 -475.044              
3300    368.561                 -475.037              
3400    370.678                 -474.992              
3500    372.743                 -474.905              
3600    374.759                 -474.777              
3700    376.728                 -474.607              
3800    378.652                 -474.394              
3900    380.533                 -474.139              
4000    382.373                 -473.841              
4100    384.174                 -473.501              
4200    385.937                 -473.120              
4300    387.663                 -472.698              
4400    389.355                 -472.236              
4500    391.014                 -471.734              
4600    392.640                 -471.195              
4700    394.236                 -470.619              
4800    395.802                 -470.007              
4900    397.339                 -469.360              
5000    398.848                 -468.680              
5100    400.331                 -467.968              
5200    401.788                 -467.224              
5300    403.220                 -466.451              
5400    404.628                 -465.648              
5500    406.012                 -464.818              
5600    407.374                 -463.962              
5700    408.715                 -463.080              
5800    410.034                 -462.174              
5900    411.332                 -461.245              
6000    412.611                 -460.294              
