T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     360.452                 -727.196              
200     305.914                 -731.922              
250     300.131                 -733.711              
298.15  298.796                 -735.129              
300     298.798                 -735.178              
350     299.849                 -736.354              
400     302.271                 -739.496              
450     305.515                 -740.883              
500     309.259                 -742.143              
600     317.527                 -743.771              
700     326.191                 -744.699              
800     334.860                 -745.161              
900     343.355                 -798.420              
1000    351.592                 -797.084              
1100    359.540                 -795.609              
1200    367.188                 -794.025              
1300    374.543                 -792.355              
1400    381.614                 -790.620              
1500    388.416                 -788.838              
1600    394.963                 -787.023              
1700    401.269                 -785.188              
1800    407.351                 -783.344              
1900    413.220                 -781.499              
2000    418.890                 -779.661              
2100    424.373                 -777.837              
2200    429.680                 -776.031              
2300    434.821                 -774.248              
2400    439.805                 -772.491              
2500    444.643                 -770.764              
2600    449.340                 -769.067              
2700    453.906                 -767.402              
2800    458.347                 -765.771              
2900    462.670                 -764.174              
3000    466.879                 -762.612              
3100    470.982                 -761.086              
3200    474.983                 -759.595              
3300    478.887                 -758.140              
3400    482.699                 -756.720              
3500    486.422                 -755.336              
3600    490.061                 -753.987              
3700    493.619                 -752.674              
3800    497.100                 -751.396              
3900    500.507                 -750.154              
4000    503.842                 -748.947              
4100    507.110                 -747.776              
4200    510.312                 -746.641              
4300    513.451                 -745.542              
4400    516.530                 -744.480              
4500    519.551                 -743.454              
4600    522.515                 -742.467              
4700    525.425                 -741.517              
4800    528.283                 -740.607              
4900    531.091                 -739.736              
5000    533.850                 -738.906              
5100    536.562                 -738.117              
5200    539.229                 -737.371              
5300    541.852                 -736.668              
5400    544.432                 -736.010              
5500    546.971                 -735.398              
5600    549.470                 -734.833              
5700    551.931                 -734.316              
5800    554.354                 -733.848              
5900    556.740                 -733.432              
6000    559.091                 -733.068              
