T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     164.497                 -2289.857             
200     98.221                  -2296.197             
298.15  88.692                  -2299.108             
300     88.695                  -2299.137             
400     93.571                  -2299.797             
500     103.398                 -2299.410             
600     114.956                 -2298.562             
700     126.980                 -2297.527             
800     138.935                 -2296.463             
900     150.592                 -2295.485             
1000    161.856                 -2324.450             
1100    172.698                 -2323.172             
1200    183.120                 -2321.562             
1300    193.137                 -2319.622             
1400    202.773                 -2444.763             
1500    212.051                 -2440.816             
1600    220.997                 -2436.542             
1700    229.635                 -2431.944             
1800    237.986                 -2427.024             
1900    246.071                 -2421.783             
2000    253.909                 -2416.221             
2100    261.518                 -2410.341             
2200    268.912                 -2404.143             
2300    276.107                 -2397.627             
2400    283.115                 -2390.796             
2500    289.949                 2383.648              
2600    296.618                 -2376.185             
2700    303.133                 -2368.406             
2800    309.504                 -2948.114             
