T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  196.104                 -302.922              
300     196.106                 -302.934              
400     200.105                 -327.520              
500     210.440                 -375.041              
600     224.996                 -371.274              
700     238.296                 -367.639              
800     250.445                 -364.155              
900     261.584                 -360.848              
1000    271.846                 -368.332              
1100    281.347                 -365.097              
1200    290.185                 -361.887              
1300    298.442                 -358.712              
1400    306.187                 -355.584              
1500    313.477                 -352.517              
