T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     292.685                 -85.203               
200     256.245                 -85.735               
250     252.641                 -85.990               
298.15  251.832                 -86.190               
300     251.833                 -86.197               
350     252.448                 -86.359               
400     253.840                 -86.487               
450     255.668                 -86.594               
500     257.741                 -86.692               
600     262.216                 -86.901               
700     266.789                 -87.185               
800     271.269                 -87.592               
900     275.582                 -88.162               
1000    279.700                 -99.515               
1100    283.619                 -100.139              
1200    287.346                 -100.775              
1300    290.891                 -101.424              
1400    294.267                 -102.085              
1500    297.484                 -102.760              
1600    300.556                 -103.450              
1700    303.493                 -104.154              
1800    306.305                 -104.875              
1900    309.001                 -105.611              
2000    311.591                 -106.365              
2100    314.082                 -107.135              
2200    316.480                 -107.923              
2300    318.792                 -108.727              
2400    321.024                 -109.549              
2500    323.181                 -110.387              
2600    325.268                 -111.240              
2700    327.288                 -112.109              
2800    329.247                 -406.892              
2900    331.148                 -406.693              
3000    332.993                 -406.505              
3100    334.787                 -406.329              
3200    336.531                 -406.162              
3300    338.229                 -406.005              
3400    339.884                 -405.856              
3500    341.496                 -405.714              
3600    343.069                 -405.578              
3700    344.604                 -405.448              
3800    346.104                 -405.322              
3900    347.569                 -405.201              
4000    349.001                 -405.084              
4100    350.402                 -404.971              
4200    351.774                 -404.861              
4300    353.117                 -404.755              
4400    354.432                 -404.653              
4500    355.722                 -404.553              
4600    356.986                 -404.460              
4700    358.227                 -404.372              
4800    359.444                 -404.291              
4900    360.639                 -404.217              
5000    361.812                 -404.153              
5100    362.965                 -404.099              
5200    364.098                 -404.058              
5300    365.212                 -404.030              
5400    366.307                 -404.018              
5500    367.384                 -404.024              
5600    368.444                 -404.049              
5700    369.488                 -404.098              
5800    370.515                 -404.167              
5900    371.526                 -404.267              
6000    372.523                 -404.373              
