T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  289.700                 567.414               
300     289.701                 567.436               
350     290.554                 568.061               
400     292.483                 568.722               
450     295.017                 569.395               
500     297.888                 570.062               
600     304.076                 571.318               
700     310.379                 572.391               
800     316.539                 573.203               
900     322.452                 573.687               
1000    328.086                 552.608               
1100    333.438                 552.994               
1200    338.519                 553.365               
1300    343.344                 553.720               
1400    347.932                 554.060               
1500    352.300                 554.384               
1600    356.466                 554.691               
1700    360.445                 554.982               
1800    364.253                 555.255               
1900    367.901                 555.510               
2000    371.402                 555.747               
2100    374.766                 555.965               
2200    378.005                 556.164               
2300    381.125                 556.344               
2400    384.135                 556.504               
2500    387.043                 556.644               
2600    389.854                 556.766               
2700    392.575                 556.868               
2800    395.212                 -30.851               
2900    397.769                 -28.595               
3000    400.251                 -26.358               
3100    402.662                 -24.138               
3200    405.006                 -21.936               
3300    407.286                 -19.750               
3400    409.506                 -17.582               
3500    411.670                 -15.431               
3600    413.779                 -13.295               
3700    415.836                 -11.177               
3800    417.844                 -9.075                
3900    419.805                 -6.989                
4000    421.721                 -4.921                
4100    423.595                 -2.870                
4200    425.427                 -0.837                
4300    427.220                 1.177                 
4400    428.976                 3.170                 
4500    430.695                 5.148                 
4600    432.380                 7.100                 
4700    434.032                 9.028                 
4800    435.651                 10.931                
4900    437.240                 12.808                
5000    438.799                 14.654                
5100    440.330                 16.469                
5200    441.833                 18.250                
5300    443.310                 19.994                
5400    444.761                 21.699                
5500    446.187                 23.362                
5600    447.589                 24.980                
5700    448.968                 26.549                
5800    450.324                 28.072                
5900    451.659                 29.536                
6000    452.973                 30.986                
