T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     536.514                 -357.116              
200     456.038                 -359.600              
250     448.278                 -360.962              
298.15  446.563                 -362.334              
300     446.565                 -362.389              
350     447.843                 -364.029              
400     450.690                 -397.679              
450     454.382                 -401.736              
500     458.521                 -486.049              
600     467.324                 -485.549              
700     476.175                 -485.119              
800     484.738                 -484.777              
900     492.896                 -484.542              
1000    500.622                 -484.430              
1100    507.924                 -484.453              
1200    514.826                 -488.336              
1300    521.359                 -488.129              
1400    527.553                 -488.023              
1500    533.434                 -488.048              
1600    539.031                 -488.235              
1700    544.366                 -488.610              
1800    549.462                 -489.200              
1900    554.337                 -490.022              
2000    559.009                 -491.089              
2100    563.493                 -492.408              
2200    567.803                 -515.301              
2300    571.953                 -517.533              
2400    575.952                 -519.855              
2500    579.811                 -522.243              
2600    583.540                 -524.676              
2700    587.146                 -527.130              
2800    590.638                 -529.582              
2900    594.022                 -532.010              
3000    597.305                 -534.395              
3100    600.492                 -536.721              
3200    603.589                 -538.973              
3300    606.600                 -541.137              
3400    609.531                 -543.205              
3500    612.385                 -545.169              
3600    615.166                 -547.021              
3700    617.878                 -548.759              
3800    620.525                 -550.380              
3900    623.108                 -551.882              
4000    625.631                 -553.265              
4100    628.098                 -554.529              
4200    630.509                 -555.677              
4300    632.869                 -556.710              
4400    635.178                 -557.630              
4500    637.439                 -558.441              
4600    639.654                 -559.144              
4700    641.825                 -559.745              
4800    643.953                 -1121.182             
4900    646.040                 -1121.238             
5000    648.088                 -1121.218             
5100    650.098                 -1121.123             
5200    652.072                 -1120.957             
5300    654.010                 -1120.720             
5400    655.914                 -1120.416             
5500    657.786                 -1120.045             
5600    659.625                 -1119.610             
5700    661.434                 -1119.112             
5800    663.213                 -1118.553             
5900    664.964                 -1117.934             
6000    666.687                 -1117.257             
