T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  56.365                  -188.029              
300     56.366                  -188.036              
400     58.256                  -188.352              
500     62.133                  -188.707              
600     66.773                  -189.094              
700     71.665                  -189.502              
800     76.576                  -189.914              
900     81.399                  -190.337              
1000    86.086                  -190.811              
1100    90.621                  -191.383              
1200    95.000                  -196.034              
1300    99.227                  -196.067              
1400    103.308                 -196.075              
1500    107.251                 -196.077              
1600    111.064                 -196.091              
1700    114.755                 -196.137              
1800    118.331                 -196.236              
1900    121.800                 -196.409              
2000    125.167                 -211.366              
2100    128.439                 -212.502              
2200    131.634                 -212.341              
2300    134.766                 -212.248              
2400    137.835                 -312.740              
2500    140.839                 -312.935              
2600    143.779                 -313.131              
2700    146.657                 -313.326              
2800    149.473                 -313.521              
2900    152.229                 -313.717              
3000    154.926                 -313.912              
3100    157.567                 -314.107              
3200    160.151                 314.303               
3300    162.683                 -314.498              
3400    165.162                 -314.693              
3500    167.591                 -314.889              
3600    169.971                 -315.084              
3700    172.305                 -724.378              
3800    174.593                 -723.339              
3900    176.837                 -722.355              
4000    179.039                 -721.426              
4100    181.199                 -720.549              
4200    183.320                 -1679.422             
4300    185.403                 -1676.470             
4400    187.448                 -1673.570             
4500    189.457                 -1670.720             
4600    191.432                 -1667.918             
4700    193.373                 -1665.163             
4800    195.281                 -1662.453             
4900    197.158                 -1659.788             
5000    199.004                 -1657.165             
5100    200.820                 -1654.583             
5200    202.607                 -1652.041             
5300    204.367                 -1649.538             
5400    206.099                 -1647.072             
5500    207.805                 -1644.642             
5600    209.485                 -1642.247             
5700    211.140                 -1639.886             
5800    212.772                 -1637.558             
5900    214.379                 -1635.262             
6000    215.964                 -1632.997             
