T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  155.737                 -342.252              
300     155.738                 -342.260              
400     158.723                 -358.776              
500     164.464                 -401.669              
600     171.004                 -399.991              
700     177.849                 -396.589              
800     184.782                 -393.315              
900     191.572                 -390.182              
1000    198.123                 395.798               
1100    204.397                 -393.003              
1200    210.387                 -390.225              
1300    216.100                 -387.470              
1400    221.549                 -512.156              
1500    226.750                 -508.120              
1600    231.720                 -504.134              
1700    236.474                 -500.207              
1800    241.029                 -496.345              
1900    245.398                 -492.552              
2000    249.594                 -488.830              
