T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     480.665                 -1630.672             
200     393.615                 -1631.726             
250     384.479                 -1631.820             
298.15  382.378                 -1631.760             
300     382.381                 -1631.755             
350     384.028                 -1631.558             
400     387.812                 -1631.268             
450     392.864                 -1630.909             
500     398.677                 -1630.492             
600     411.458                 -1629.526             
700     424.777                 -1628.450             
800     438.032                 -1627.326             
900     450.953                 -1626.198             
1000    463.419                 -1625.095             
1100    475.386                 -1624.038             
1200    486.848                 -1623.043             
1300    497.818                 -1622.121             
1400    508.317                 -1621.281             
1500    518.372                 -1620.531             
1600    528.010                 -1619.878             
1700    537.258                 -1619.325             
1800    546.141                 -1618.881             
1900    554.685                 -1618.548             
2000    562.910                 -1618.331             
2100    570.839                 -1618.235             
2200    578.489                 -1618.263             
2300    585.879                 -1618.419             
2400    593.025                 -1769.485             
2500    599.941                 -1770.141             
2600    606.642                 -1770.836             
2700    613.139                 -1771.573             
2800    619.445                 -1772.354             
2900    625.569                 -1773.181             
3000    631.522                 -1774.054             
3100    637.313                 -1774.973             
3200    642.949                 -1775.937             
3300    648.440                 -1776.945             
3400    653.792                 -1777.995             
3500    659.011                 -1779.084             
3600    664.105                 -1780.209             
3700    669.078                 -1781.367             
3800    673.937                 -1782.554             
3900    678.686                 -1783.765             
4000    683.330                 -1784.998             
4100    687.874                 -1786.247             
4200    692.322                 -3227.058             
4300    696.678                 -3225.067             
4400    700.945                 -3223.088             
4500    705.126                 -3221.115             
4600    709.227                 -3219.148             
4700    713.248                 -3217.183             
4800    717.194                 -3215.219             
4900    721.067                 -3213.255             
5000    724.869                 -3211.289             
5100    728.604                 -3209.321             
5200    732.273                 -3207.349             
5300    735.879                 -3205.375             
5400    739.424                 -3203.398             
5500    742.910                 -3201.419             
5600    746.338                 -3199.440             
5700    749.712                 -3197.462             
5800    753.031                 -3195.485             
5900    756.299                 -3193.512             
6000    759.517                 -3191.547             
