T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     264.316                 -137.816              
200     235.229                 -138.018              
298.15  231.581                 -138.407              
300     231.582                 -138.415              
400     233.268                 -141.138              
500     236.582                 -143.179              
600     240.428                 -144.910              
700     244.398                 -146.435              
800     248.327                 -147.842              
900     252.143                 -202.304              
1000    255.818                 -202.366              
1100    259.344                 -202.442              
1200    262.721                 -202.531              
1300    265.954                 -202.633              
1400    269.051                 -202.748              
1500    272.020                 -202.878              
1600    274.869                 -203.024              
1700    277.605                 -203.187              
1800    280.237                 -203.366              
1900    282.771                 -203.563              
2000    285.213                 -203.778              
2100    287.570                 -204.011              
2200    289.847                 -204.261              
2300    292.050                 -204.529              
2400    294.181                 -204.815              
2500    296.247                 -205.118              
2600    298.250                 -205.437              
2700    300.195                 -205.773              
2800    302.084                 -206.124              
2900    303.920                 -206.491              
3000    305.707                 -206.873              
3100    307.447                 -207.270              
3200    309.143                 -207.681              
3300    310.795                 -208.107              
3400    312.408                 -208.546              
3500    313.982                 -208.998              
3600    315.520                 -209.464              
3700    317.022                 -209.944              
3800    318.491                 -210.436              
3900    319.928                 -210.942              
4000    321.335                 -211.462              
4100    322.712                 -211.994              
4200    324.061                 -212.540              
4300    325.384                 -213.100              
4400    326.680                 -213.673              
4500    327.952                 -214.261              
4600    329.199                 -214.863              
4700    330.424                 -215.479              
4800    331.626                 -216.111              
4900    332.807                 -216.759              
5000    333.968                 -217.422              
5100    335.108                 -218.101              
5200    336.230                 -218.797              
5300    337.332                 -219.511              
5400    338.417                 -220.242              
5500    339.485                 -220.991              
5600    340.536                 -221.759              
5700    341.570                 -222.546              
5800    342.589                 -223.353              
5900    343.592                 -224.180              
6000    344.581                 -225.028              
