T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  41.487                  17.479                
300     41.487                  17.480                
350     41.807                  17.464                
400     42.523                  17.408                
450     43.455                  17.316                
500     44.506                  17.182                
600     46.761                  16.728                
700     49.057                  16.313                
800     51.307                  16.218                
900     53.479                  16.164                
1000    55.564                  16.133                
1100    57.561                  16.119                
1200    59.474                  16.115                
1300    61.309                  16.116                
1400    63.083                  16.511                
1500    64.805                  16.817                
1600    66.475                  17.029                
1700    68.091                  17.140                
1800    69.655                  0.                    
1900    71.168                  0.                    
2000    72.632                  0.                    
2100    74.050                  0.                    
2200    75.423                  0.                    
2300    76.753                  0.                    
2400    78.043                  0.                    
2500    79.295                  0.                    
2600    80.510                  0.                    
2700    81.691                  0.                    
2800    82.839                  0.                    
2900    83.955                  0.                    
3000    85.042                  0.                    
3100    86.101                  0.                    
3200    87.133                  376.835               
3300    88.139                  -375.182              
3400    89.120                  -373.527              
3500    90.078                  -371.873              
3600    91.014                  -370.219              
