T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     130.332                 -354.921              
200     91.420                  -355.275              
298.15  86.818                  -361.414              
300     86.819                  -361.441              
400     88.863                  -379.052              
500     92.784                  -378.581              
600     97.236                  -377.911              
700     101.757                 -377.063              
800     106.175                 -376.054              
900     110.426                 -374.903              
1000    114.492                 -373.631              
1100    120.239                 -346.111              
1200    125.928                 -441.483              
1300    131.141                 -439.228              
1400    135.952                 -436.977              
1500    140.419                 -434.731              
1600    144.588                 -432.490              
1700    148.496                 -430.256              
1800    152.173                 -428.027              
1900    155.645                 -425.807              
2000    158.935                 -423.596              
2100    162.059                 -421.395              
2200    165.035                 -419.205              
2300    167.875                 -417.028              
2400    170.591                 -414.864              
2500    173.194                 -412.716              
