T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     325.981                 -1206.916             
200     282.132                 -1208.303             
250     277.695                 -1208.861             
298.15  276.691                 -1209.322             
300     276.692                 -1209.339             
350     277.464                 -1209.754             
400     279.218                 -1210.119             
450     281.533                 -1210.446             
500     284.170                 -1210.746             
600     289.894                 -1211.307             
700     295.776                 -1211.873             
800     301.565                 -1212.505             
900     307.156                 -1213.254             
1000    312.511                 -1224.749             
1100    317.619                 -1225.488             
1200    322.485                 -1226.218             
1300    327.122                 -1226.947             
1400    331.542                 -1227.679             
1500    335.761                 -1228.416             
1600    339.794                 -1229.162             
1700    343.652                 -1229.916             
1800    347.350                 -1230.678             
1900    350.899                 -1231.447             
2000    354.309                 -1232.220             
2100    357.591                 -1232.993             
2200    360.752                 -1233.763             
2300    363.802                 -1234.524             
2400    366.747                 -1235.272             
2500    369.594                 -1236.002             
2600    372.349                 -1236.710             
2700    375.018                 -1237.389             
2800    377.605                 -1531.938             
2900    380.116                 -1531.455             
3000    382.555                 -1530.932             
3100    384.925                 -1530.367             
3200    387.231                 -1529.756             
3300    389.475                 -1529.099             
3400    391.661                 -1528.393             
3500    393.792                 -1527.638             
3600    395.870                 -1526.832             
3700    397.898                 -1525.974             
3800    399.879                 -1525.066             
3900    401.813                 -1524.107             
4000    403.704                 -1523.097             
4100    405.554                 -1522.038             
4200    407.363                 -1520.931             
4300    409.135                 -1519.776             
4400    410.869                 -1518.576             
4500    412.569                 -1517.328             
4600    414.234                 -1516.040             
4700    415.868                 -1514.710             
4800    417.470                 -1513.341             
4900    419.041                 -1511.935             
5000    420.584                 -1510.493             
5100    422.099                 -1509.018             
5200    423.587                 -1507.513             
5300    425.049                 -1505.978             
5400    426.486                 -1504.417             
5500    427.898                 -1502.831             
5600    429.287                 -1501.223             
5700    430.653                 -1499.595             
5800    431.997                 -1497.947             
5900    433.320                 -1496.285             
6000    434.623                 -1494.588             
