T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     304.665                 79.793                
200     275.829                 78.326                
250     273.077                 77.433                
298.15  272.471                 70.923                
300     272.471                 70.872                
350     272.922                 55.044                
400     273.925                 54.614                
450     275.223                 54.162                
500     276.678                 53.691                
600     279.770                 52.693                
700     282.878                 46.764                
800     285.883                 45.642                
900     288.746                 44.554                
1000    291.458                 43.499                
1100    294.022                 42.477                
1200    296.447                 41.489                
1300    298.743                 40.529                
1400    300.920                 39.582                
1500    302.990                 38.641                
1600    304.961                 37.699                
1700    306.842                 36.753                
1800    308.641                 35.801                
1900    310.363                 34.841                
2000    312.017                 33.872                
2100    313.606                 -144.328              
2200    315.136                 -144.927              
2300    316.612                 -145.603              
2400    318.037                 -146.359              
2500    319.414                 -147.195              
2600    320.748                 -148.109              
2700    322.041                 -149.101              
2800    323.295                 -150.165              
2900    324.514                 -151.297              
3000    325.699                 -152.492              
3100    326.851                 -153.743              
3200    327.974                 -155.042              
3300    329.068                 -156.382              
3400    330.136                 -157.756              
3500    331.178                 -159.155              
3600    332.195                 -160.574              
3700    333.190                 -162.003              
3800    334.163                 -163.438              
3900    335.114                 -164.870              
4000    336.046                 -166.295              
4100    336.959                 -167.707              
4200    337.853                 -169.101              
4300    338.730                 -170.473              
4400    339.590                 -171.820              
4500    340.434                 -173.137              
4600    341.263                 -174.422              
4700    342.076                 -175.674              
4800    342.875                 -176.889              
4900    343.661                 -178.067              
5000    344.433                 -179.207              
5100    345.192                 -180.308              
5200    345.939                 -181.369              
5300    346.674                 -182.390              
5400    347.397                 -183.372              
5500    348.109                 -184.315              
5600    348.810                 -185.219              
5700    349.501                 -186.085              
5800    350.181                 -186.914              
5900    350.852                 -187.706              
6000    351.513                 -188.463              
