T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     369.839                 -1315.901             
200     315.556                 -1317.280             
250     309.955                 -1317.689             
298.15  308.679                 -1317.960             
300     308.681                 -1317.968             
350     309.668                 -1318.142             
400     311.918                 -1318.230             
450     314.894                 -1318.250             
500     318.292                 -1318.216             
600     325.680                 -1318.039             
700     333.286                 -1317.768             
800     340.779                 -1317.454             
900     348.022                 -1317.123             
1000    354.962                 -1316.796             
1100    361.586                 -1316.486             
1200    367.899                 -1316.202             
1300    373.914                 -1315.952             
1400    379.651                 -1315.742             
1500    385.127                 -1315.578             
1600    390.361                 -1315.461             
1700    395.371                 -1365.572             
1800    400.172                 -1365.326             
1900    404.781                 -1365.089             
2000    409.209                 -1364.857             
2100    413.471                 -1364.628             
2200    417.577                 -1364.401             
2300    421.538                 -1364.169             
2400    425.364                 -1363.930             
2500    429.062                 -1363.680             
2600    432.641                 -1363.414             
2700    436.107                 -1363.129             
2800    439.469                 -1362.820             
2900    442.731                 -1362.483             
3000    445.899                 -1362.117             
3100    448.978                 -1361.716             
3200    451.974                 -1361.279             
3300    454.890                 -1360.803             
3400    457.730                 -1360.286             
3500    460.499                 -1359.725             
3600    463.199                 -1743.271             
3700    465.834                 -1742.203             
3800    468.408                 -1741.089             
3900    470.922                 -1739.927             
4000    473.379                 -1738.715             
4100    475.782                 -1737.452             
4200    478.134                 -1736.138             
4300    480.435                 -1734.770             
4400    482.689                 -1733.349             
4500    484.898                 -1731.874             
4600    487.062                 -1730.345             
4700    489.185                 -1728.762             
4800    491.266                 -1727.125             
4900    493.309                 -1725.434             
5000    495.314                 -1723.688             
5100    497.283                 -1721.890             
5200    499.216                 -1720.038             
5300    501.116                 -1718.134             
5400    502.983                 -1716.179             
5500    504.819                 -1714.172             
5600    506.624                 -1712.116             
5700    508.400                 -1710.010             
5800    510.147                 -1707.858             
5900    511.866                 -1705.658             
6000    513.559                 -1703.412             
