T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     232.338                 -604.841              
200     172.276                 -605.042              
298.15  165.142                 -605.425              
300     165.144                 -605.434              
400     168.209                 -622.236              
500     174.063                 -666.196              
600     180.700                 -666.319              
700     187.437                 -665.450              
800     194.022                 -664.904              
900     200.361                 -663.747              
1000    206.863                 -635.530              
1100    215.196                 -640.325              
1200    222.996                 -637.003              
1300    230.322                 -633.604              
1400    237.222                 -630.159              
1500    243.741                 -626.698              
1600    249.916                 -623.251              
1700    255.780                 -619.848              
1800    261.362                 -616.516              
1900    266.687                 -613.280              
2000    271.776                 -610.163              
2100    276.650                 -607.184              
2200    281.326                 -743.879              
2300    285.818                 -740.384              
2400    290.141                 -737.157              
2500    294.306                 -734.188              
2600    298.325                 -731.462              
2700    302.207                 -728.956              
2800    305.961                 -726.644              
