T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     269.038                 -292.898              
200     243.014                 -293.768              
250     240.482                 -294.172              
298.15  239.919                 -294.554              
300     239.920                 -294.568              
350     240.343                 -294.972              
400     241.290                 -295.391              
450     242.523                 -295.832              
500     243.911                 -296.297              
600     246.878                 -297.307              
700     249.875                 -298.426              
800     252.786                 -299.657              
900     255.569                 -301.628              
1000    258.212                 -302.762              
1100    260.715                 -311.803              
1200    263.086                 -313.857              
1300    265.335                 -315.914              
1400    267.470                 -317.975              
1500    269.501                 -320.038              
1600    271.436                 -322.104              
1700    273.283                 -461.087              
1800    275.049                 -461.296              
1900    276.740                 -461.509              
2000    278.364                 -461.729              
2100    279.923                 -461.957              
2200    281.424                 -462.195              
2300    282.870                 -462.447              
2400    284.265                 -462.715              
2500    285.613                 -463.004              
2600    286.917                 -463.321              
2700    288.180                 -463.670              
2800    289.404                 -464.058              
2900    290.591                 -464.493              
3000    291.745                 -464.981              
3100    292.867                 -465.532              
3200    293.958                 -466.151              
3300    295.021                 -466.846              
3400    296.057                 -467.624              
3500    297.068                 -468.492              
3600    298.055                 -469.456              
3700    299.019                 -470.520              
3800    299.962                 -471.689              
3900    300.884                 -472.965              
4000    301.787                 -474.350              
4100    302.671                 -475.845              
4200    303.538                 -477.447              
4300    304.388                 -479.159              
4400    305.222                 -480.976              
4500    306.041                 -482.896              
4600    306.845                 -484.848              
4700    307.636                 -486.939              
4800    308.413                 -489.111              
4900    309.177                 -491.359              
5000    309.930                 -493.670              
5100    310.670                 -496.023              
5200    311.400                 -498.445              
5300    312.119                 -500.911              
5400    312.827                 -503.412              
5500    313.525                 -505.940              
5600    314.214                 -508.486              
5700    314.894                 -511.043              
5800    315.564                 -513.604              
5900    316.226                 -515.951              
6000    316.880                 -518.467              
