T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     235.480                 -53.893               
200     207.289                 -56.406               
298.15  203.931                 -58.576               
300     203.932                 -58.613               
400     205.490                 -60.392               
500     208.583                 -61.739               
600     212.229                 -62.707               
700     216.061                 -63.362               
800     219.923                 -63.761               
900     223.741                 -63.953               
1000    227.480                 -63.979               
1100    231.124                 -63.873               
1200    234.665                 -63.660               
1300    238.101                 -63.361               
1400    241.433                 -62.995               
1500    244.663                 -62.573               
1600    247.795                 -62.107               
1700    250.831                 -61.604               
1800    253.777                 -61.072               
1900    256.635                 -60.516               
2000    259.411                 -59.942               
2100    262.107                 -59.353               
2200    264.728                 -58.754               
2300    267.278                 -58.147               
2400    269.758                 -57.535               
2500    272.174                 -56.920               
2600    274.527                 -56.306               
2700    276.820                 -55.694               
2800    279.057                 -55.087               
2900    281.240                 -54.486               
3000    283.370                 -53.893               
3100    285.451                 -53.310               
3200    287.484                 -52.739               
3300    289.472                 -52.181               
3400    291.416                 -51.639               
3500    293.318                 -51.112               
3600    295.180                 -50.604               
3700    297.003                 -50.115               
3800    298.789                 -49.647               
3900    300.539                 -49.201               
4000    302.254                 -48.779               
4100    303.936                 -48.382               
4200    305.585                 -48.011               
4300    307.204                 -47.667               
4400    308.793                 -47.352               
4500    310.353                 -47.065               
4600    311.884                 -46.809               
4700    313.389                 -46.583               
4800    314.868                 -46.389               
4900    316.321                 -46.227               
5000    317.749                 -46.099               
5100    319.154                 -46.006               
5200    320.535                 -45.942               
5300    321.894                 -45.902               
5400    323.231                 -45.884               
5500    324.547                 -45.887               
5600    325.843                 -45.911               
5700    327.119                 -45.953               
5800    328.375                 -46.013               
5900    329.613                 -46.089               
6000    330.832                 -46.180               
