T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     274.560                 426.456               
200     250.944                 425.910               
250     248.696                 425.504               
298.15  248.198                 425.094               
300     248.198                 425.079               
350     248.573                 424.661               
400     249.413                 424.255               
450     250.512                 423.861               
500     251.754                 423.476               
600     254.429                 422.714               
700     257.157                 421.944               
800     259.828                 421.150               
900     262.399                 420.324               
1000    264.854                 419.460               
1100    267.192                 418.554               
1200    269.417                 417.604               
1300    271.534                 416.609               
1400    273.551                 415.567               
1500    275.474                 414.478               
1600    277.311                 413.339               
1700    279.069                 412.151               
1800    280.753                 410.914               
1900    282.369                 409.626               
2000    283.922                 408.289               
2100    285.416                 406.902               
2200    286.856                 405.467               
2300    288.245                 403.983               
2400    289.587                 402.454               
2500    290.885                 400.879               
2600    292.142                 399.264               
2700    293.360                 397.583               
2800    294.543                 395.804               
2900    295.692                 393.888               
3000    296.809                 391.810               
3100    297.896                 389.529               
3200    298.955                 387.015               
3300    299.988                 384.244               
3400    300.995                 381.182               
3500    301.979                 377.765               
3600    302.940                 373.899               
3700    303.880                 334.719               
3800    304.800                 333.242               
3900    305.701                 331.789               
4000    306.584                 330.360               
4100    307.449                 328.954               
4200    308.297                 327.572               
4300    309.130                 326.213               
4400    309.948                 324.877               
4500    310.751                 323.564               
4600    311.540                 322.273               
4700    312.316                 321.004               
4800    313.079                 319.754               
4900    313.830                 318.525               
5000    314.569                 317.313               
5100    315.297                 316.120               
5200    316.014                 314.942               
5300    316.720                 313.779               
5400    317.416                 312.630               
5500    318.102                 311.492               
5600    318.778                 310.366               
5700    319.445                 309.248               
5800    320.103                 308.139               
5900    320.753                 307.035               
6000    321.394                 305.936               
