T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     89.876                  -87.566               
200     57.135                  -87.748               
298.15  52.992                  -87.864               
300     52.993                  -87.867               
400     54.886                  -90.301               
500     58.563                  -92.016               
600     62.792                  -93.458               
700     67.804                  -88.196               
800     73.189                  -88.900               
900     78.176                  -142.408              
1000    82.835                  -141.290              
1100    87.221                  -139.971              
1200    91.375                  -138.456              
1300    95.332                  136.751               
1400    99.116                  -134.864              
1500    102.751                 -132.797              
1600    106.253                 -130.554              
1700    109.638                 -128.142              
