T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     74.760                  -905.967              
200     47.145                  -907.559              
298.15  43.396                  -908.346              
300     43.397                  -908.355              
400     45.275                  -908.501              
500     49.064                  -908.236              
600     53.549                  -907.677              
700     58.254                  -906.940              
800     62.956                  -906.119              
900     67.554                  -905.254              
1000    72.000                  -904.359              
